timestamp,date,hour_utc,minute,outcome,up_price,down_price,btc_open,btc_close,btc_change_pct
1772979000,2026-03-08,14,10,up,1.0,0.0,67306.59,67291.68,-0.0222
1772979300,2026-03-08,14,15,up,1.0,0.0,67291.67,67376.88,0.1266
1772979600,2026-03-08,14,20,up,1.0,0.0,67376.89,67399.82,0.034
1772979900,2026-03-08,14,25,down,0.0,1.0,67399.82,67265.54,-0.1992
1772980200,2026-03-08,14,30,down,0.0,1.0,67265.54,67250.0,-0.0231
1772980500,2026-03-08,14,35,up,1.0,0.0,67250.01,67283.15,0.0493
1772980800,2026-03-08,14,40,down,0.0,1.0,67283.14,67130.9,-0.2263
1772981100,2026-03-08,14,45,up,1.0,0.0,67130.9,67148.74,0.0266
1772981400,2026-03-08,14,50,up,1.0,0.0,67148.74,67286.14,0.2046
1772981700,2026-03-08,14,55,up,1.0,0.0,67286.13,67339.76,0.0797
1772982000,2026-03-08,15,0,up,1.0,0.0,67339.75,67347.0,0.0108
1772982300,2026-03-08,15,5,up,1.0,0.0,67347.0,67359.0,0.0178
1772982600,2026-03-08,15,10,up,1.0,0.0,67359.01,67368.88,0.0147
1772982900,2026-03-08,15,15,down,0.0,1.0,67368.88,67359.75,-0.0136
1772983200,2026-03-08,15,20,down,0.0,1.0,67359.76,67225.53,-0.1993
1772983500,2026-03-08,15,25,down,0.0,1.0,67225.53,67175.49,-0.0744
1772983800,2026-03-08,15,30,down,0.0,1.0,67175.49,67130.89,-0.0664
1772984100,2026-03-08,15,35,up,1.0,0.0,67130.9,67156.06,0.0375
1772984400,2026-03-08,15,40,up,1.0,0.0,67156.07,67146.0,-0.015
1772984700,2026-03-08,15,45,up,1.0,0.0,67146.0,67195.21,0.0733
1772985000,2026-03-08,15,50,up,1.0,0.0,67195.21,67197.0,0.0027
1772985300,2026-03-08,15,55,up,1.0,0.0,67197.0,67218.23,0.0316
1772985600,2026-03-08,16,0,down,0.0,1.0,67218.23,67200.9,-0.0258
1772985900,2026-03-08,16,5,up,1.0,0.0,67200.9,67201.76,0.0013
1772986200,2026-03-08,16,10,down,0.0,1.0,67201.77,67098.7,-0.1534
1772986500,2026-03-08,16,15,up,1.0,0.0,67098.71,67126.0,0.0407
1772986800,2026-03-08,16,20,up,1.0,0.0,67126.0,67132.19,0.0092
1772987100,2026-03-08,16,25,down,0.0,1.0,67132.19,67113.9,-0.0272
1772987400,2026-03-08,16,30,down,0.0,1.0,67113.9,66935.11,-0.2664
1772987700,2026-03-08,16,35,up,1.0,0.0,66935.1,66936.62,0.0023
1772988000,2026-03-08,16,40,up,1.0,0.0,66936.62,67004.36,0.1012
1772988300,2026-03-08,16,45,down,0.0,1.0,67004.35,66925.2,-0.1181
1772988600,2026-03-08,16,50,down,0.0,1.0,66925.2,66906.58,-0.0278
1772988900,2026-03-08,16,55,down,0.0,1.0,66906.58,66872.15,-0.0515
1772989200,2026-03-08,17,0,up,1.0,0.0,66872.15,67136.37,0.3951
1772989500,2026-03-08,17,5,up,1.0,0.0,67136.37,67145.94,0.0143
1772989800,2026-03-08,17,10,down,0.0,1.0,67145.93,67150.0,0.0061
1772990100,2026-03-08,17,15,up,1.0,0.0,67150.01,67146.24,-0.0056
1772990400,2026-03-08,17,20,up,1.0,0.0,67148.15,67156.0,0.0117
1772990700,2026-03-08,17,25,down,0.0,1.0,67156.0,67070.24,-0.1277
1772991000,2026-03-08,17,30,down,0.0,1.0,67070.24,67010.48,-0.0891
1772991300,2026-03-08,17,35,up,1.0,0.0,67010.48,67058.0,0.0709
1772991600,2026-03-08,17,40,down,0.0,1.0,67058.01,67056.08,-0.0029
1772991900,2026-03-08,17,45,up,1.0,0.0,67056.09,67046.0,-0.015
1772992200,2026-03-08,17,50,down,0.0,1.0,67046.0,67020.71,-0.0377
1772992500,2026-03-08,17,55,up,1.0,0.0,67020.71,67065.0,0.0661
1772992800,2026-03-08,18,0,down,0.0,1.0,67065.0,67001.49,-0.0947
1772993100,2026-03-08,18,5,down,0.0,1.0,67001.6,66954.82,-0.0698
1772993400,2026-03-08,18,10,down,0.0,1.0,66954.83,66913.41,-0.0619
1772993700,2026-03-08,18,15,down,0.0,1.0,66913.42,66811.04,-0.153
1772994000,2026-03-08,18,20,up,1.0,0.0,66811.03,66953.48,0.2132
1772994300,2026-03-08,18,25,down,0.0,1.0,66953.47,66930.67,-0.0341
1772994600,2026-03-08,18,30,down,0.0,1.0,66930.68,66926.42,-0.0064
1772994900,2026-03-08,18,35,down,0.0,1.0,66926.42,66878.71,-0.0713
1772995200,2026-03-08,18,40,down,0.0,1.0,66878.71,66816.22,-0.0934
1772995500,2026-03-08,18,45,down,0.0,1.0,66816.23,66753.82,-0.0934
1772995800,2026-03-08,18,50,up,1.0,0.0,66753.82,66833.71,0.1197
1772996100,2026-03-08,18,55,down,0.0,1.0,66833.71,66804.0,-0.0445
1772996400,2026-03-08,19,0,up,1.0,0.0,66803.99,66867.51,0.0951
1772996700,2026-03-08,19,5,up,1.0,0.0,66867.5,66954.2,0.1297
1772997000,2026-03-08,19,10,up,1.0,0.0,66954.2,67015.18,0.0911
1772997300,2026-03-08,19,15,up,1.0,0.0,67015.18,67154.0,0.2071
1772997600,2026-03-08,19,20,up,1.0,0.0,67154.0,67207.26,0.0793
1772997900,2026-03-08,19,25,down,0.0,1.0,67207.25,67199.54,-0.0115
1772998200,2026-03-08,19,30,up,1.0,0.0,67199.54,67329.78,0.1938
1772998500,2026-03-08,19,35,up,1.0,0.0,67329.77,67347.35,0.0261
1772998800,2026-03-08,19,40,up,1.0,0.0,67347.35,67355.72,0.0124
1772999100,2026-03-08,19,45,up,1.0,0.0,67356.65,67404.97,0.0717
1772999400,2026-03-08,19,50,down,0.0,1.0,67404.97,67321.08,-0.1245
1772999700,2026-03-08,19,55,up,1.0,0.0,67321.07,67337.42,0.0243
1773000000,2026-03-08,20,0,down,0.0,1.0,67337.41,67202.85,-0.1998
1773000300,2026-03-08,20,5,down,0.0,1.0,67202.86,67190.94,-0.0177
1773000600,2026-03-08,20,10,down,0.0,1.0,67190.94,67101.68,-0.1328
1773000900,2026-03-08,20,15,up,1.0,0.0,67101.68,67184.62,0.1236
1773001200,2026-03-08,20,20,down,0.0,1.0,67184.62,67052.82,-0.1962
1773001500,2026-03-08,20,25,down,0.0,1.0,67052.83,67031.79,-0.0314
1773001800,2026-03-08,20,30,up,1.0,0.0,67031.8,67364.01,0.4956
1773002100,2026-03-08,20,35,up,1.0,0.0,67364.0,67377.29,0.0197
1773002400,2026-03-08,20,40,down,0.0,1.0,67377.3,67352.01,-0.0375
1773002700,2026-03-08,20,45,down,0.0,1.0,67352.0,67331.49,-0.0305
1773003000,2026-03-08,20,50,down,0.0,1.0,67331.49,67263.93,-0.1003
1773003300,2026-03-08,20,55,down,0.0,1.0,67263.93,67238.8,-0.0374
1773003600,2026-03-08,21,0,up,1.0,0.0,67238.79,67236.01,-0.0041
1773003900,2026-03-08,21,5,down,0.0,1.0,67236.0,66930.27,-0.4547
1773004200,2026-03-08,21,10,down,0.0,1.0,66930.26,66779.83,-0.2248
1773004500,2026-03-08,21,15,up,1.0,0.0,66779.83,66870.0,0.135
1773004800,2026-03-08,21,20,up,1.0,0.0,66870.0,66985.89,0.1733
1773005100,2026-03-08,21,25,down,0.0,1.0,66985.89,66936.05,-0.0744
1773005400,2026-03-08,21,30,down,0.0,1.0,66936.42,66926.91,-0.0142
1773005700,2026-03-08,21,35,up,1.0,0.0,66926.91,66962.02,0.0525
1773006000,2026-03-08,21,40,up,1.0,0.0,66962.03,67022.99,0.091
1773006300,2026-03-08,21,45,down,0.0,1.0,67022.98,67001.1,-0.0326
1773006600,2026-03-08,21,50,up,1.0,0.0,67001.11,67013.16,0.018
1773006900,2026-03-08,21,55,up,1.0,0.0,67013.15,67020.01,0.0102
1773007200,2026-03-08,22,0,down,0.0,1.0,67020.01,65775.36,-1.8571
1773007500,2026-03-08,22,5,up,1.0,0.0,65775.36,66032.59,0.3911
1773007800,2026-03-08,22,10,up,1.0,0.0,66032.59,66078.0,0.0688
1773008100,2026-03-08,22,15,down,0.0,1.0,66077.99,65774.2,-0.4597
1773008400,2026-03-08,22,20,down,0.0,1.0,65774.2,65660.8,-0.1724
1773008700,2026-03-08,22,25,up,1.0,0.0,65660.8,65915.08,0.3873
1773009000,2026-03-08,22,30,up,1.0,0.0,65915.09,66060.96,0.2213
1773009300,2026-03-08,22,35,down,0.0,1.0,66060.95,66022.0,-0.059
1773009600,2026-03-08,22,40,up,1.0,0.0,66022.0,66045.09,0.035
1773009900,2026-03-08,22,45,up,1.0,0.0,66045.09,66128.77,0.1267
1773010200,2026-03-08,22,50,up,1.0,0.0,66128.77,66232.18,0.1564
1773010500,2026-03-08,22,55,up,1.0,0.0,66232.18,66236.8,0.007
1773010800,2026-03-08,23,0,up,1.0,0.0,66236.8,66390.83,0.2325
1773011100,2026-03-08,23,5,down,0.0,1.0,66390.82,66230.84,-0.241
1773011400,2026-03-08,23,10,up,1.0,0.0,66230.84,66328.45,0.1474
1773011700,2026-03-08,23,15,down,0.0,1.0,66328.45,66264.9,-0.0958
1773012000,2026-03-08,23,20,up,1.0,0.0,66264.89,66517.76,0.3816
1773012300,2026-03-08,23,25,down,0.0,1.0,66517.77,66470.01,-0.0718
1773012600,2026-03-08,23,30,down,0.0,1.0,66470.01,66444.81,-0.0379
1773012900,2026-03-08,23,35,down,0.0,1.0,66444.8,66239.36,-0.3092
1773013200,2026-03-08,23,40,down,0.0,1.0,66239.36,66121.73,-0.1776
1773013500,2026-03-08,23,45,up,1.0,0.0,66121.72,66143.81,0.0334
1773013800,2026-03-08,23,50,down,0.0,1.0,66143.82,66038.01,-0.16
1773014100,2026-03-08,23,55,down,0.0,1.0,66038.01,65971.2,-0.1012
1772841600,2026-03-07,0,0,down,0.0,1.0,68114.02,68118.16,0.0061
1772841900,2026-03-07,0,5,up,1.0,0.0,68118.16,68222.18,0.1527
1772842200,2026-03-07,0,10,down,0.0,1.0,68222.18,68214.04,-0.0119
1772842500,2026-03-07,0,15,up,1.0,0.0,68214.04,68227.76,0.0201
1772842800,2026-03-07,0,20,down,0.0,1.0,68227.76,68241.01,0.0194
